"!!id","!!type","ID dell'isola","dissesto","zoom","primo rilevatore","presenza porta d'acqua","n° anelli acciaio su pav","n° anelli ferro","estensione degrado","estensione dissesto","ID del segmento","tipologia","degrado","ragione giuridica","ID","sovrastruttura","Y","n° anelli ferro su pav","X","note","materiale","scarichi fognari","n° anelli anelli mancanti","n° anelli acciaio","scarichi pluviali","progressivo","lunghezza (m)","jobs","jobItems"
"STADELEN01007548","sponde","STAD","assente","50.000000000185","Plotting","si","0","0","generalizzata","nulla","ELEN01","sponda","leggero","privata","STADELEN01007548","non rilevato","5033597.1308582","0","2313771.64181153","","calcestruzzo","0","0","0","0","007548","1.9","[00003, 00232, 00197]","[]"
"STADELEN01007549","sponde","STAD","assente","89.8522340210689","Plotting","no","0","0","generalizzata","nulla","ELEN01","sponda","leggero","privata","STADELEN01007549","non rilevato","5033632.09987119","0","2313767.79901198","Scivolo in porfido","calcestruzzo","0","0","0","2","007549","69.09","[00003, 00232]","[]"
"STADELEN01007550","sponde","STAD","assente","49.9999999997327","Plotting","no","0","0","generalizzata","nulla","ELEN01","sponda","leggero","privata","STADELEN01007550","non rilevato","5033667.43881514","0","2313763.65121387","","calcestruzzo","0","0","0","0","007550","2.09","[00003, 00232]","[]"
"STADELEN01007551","sponde","STAD","assente","91.5091045362589","Plotting","no","0","0","generalizzata","nulla","ELEN01","sponda","leggero","privata","STADELEN01007551","non rilevato","5033703.4026579","0","2313759.31363713","Scivolo rivestito in porfido","calcestruzzo","4","0","0","0","007551","70.37","[00003, 00232]","[]"
"STADELEN01007552","sponde","STAD","grave","50.0000000001732","Plotting","no","0","0","generalizzata","nulla","ELEN01","riva d'acqua","leggero","pubblica","STADELEN01007552","non rilevato","5033741.72609045","0","2313754.66282229","","composito","0","0","0","0","007552","6.86","[00003, 00232]","[]"
"STADELEN01007553","sponde","STAD","assente","67.8456025643957","Plotting","no","0","0","generalizzata","nulla","ELEN01","sponda","leggero","pubblica","STADELEN01007553","non rilevato","5033771.06106697","0","2313751.75187548","Scivolo rivestito in porfido","calcestruzzo","2","0","0","0","007553","52.16","[00003, 00232]","[]"
"STADELEN01007554","sponde","STAD","assente","49.9999999997982","Plotting","no","0","1","generalizzata","nulla","ELEN01","sponda","leggero","privata","STADELEN01007554","non rilevato","5033799.91612307","0","2313748.98941549","","calcestruzzo","0","1","0","0","007554","5.88","[00003, 00232]","[]"
"STADELEN01007555","sponde","STAD","leggero","75.4768241160392","Plotting","no","0","0","generalizzata","puntuale","ELEN01","sponda","leggero","pubblica","STADELEN01007555","non rilevato","5033831.6606875","0","2313745.37340425","Scivolo in porfido","calcestruzzo","5","0","0","1","007555","58.03","[00003, 00232]","[]"
"STADELEN01007556","sponde","STAD","leggero","50.0000000003576","Plotting","no","0","0","generalizzata","puntuale","ELEN01","riva d'acqua","leggero","privata","STADELEN01007556","non rilevato","5033863.53522573","0","2313740.5865063","","composito","0","0","0","0","007556","9.32","[00003, 00232]","[]"
"STADELEN01007557","sponde","STAD","assente","50.0000000003863","Plotting","no","0","0","nulla","nulla","ELEN01","sponda","assente","pubblica","STADELEN01007557","non rilevato","5033596.21101577","0","2313772.03763061","","non rilevato","0","0","0","0","007557","0.58","[00003, 00232, 00197]","[]"
"STAEBOLD01007558","sponde","STAE","assente","50.0000000002343","Plotting","si","0","1","generalizzata","nulla","BOLD01","sponda","leggero","privata","STAEBOLD01007558","non rilevato","5035277.30306108","0","2311097.43864701","","pietra","1","0","0","0","007558","8.12","[232/1, 00114, 00430, 00517, 00449]","[00114SP0116, 00114SP0117, 00114SP0187]"
"STAEBOLD01007559","sponde","STAE","leggero","49.9999999998044","Plotting","no","0","1","puntuale","puntuale diffusa","BOLD01","riva d'acqua","leggero","pubblica","STAEBOLD01007559","non rilevato","5035280.35253874","0","2311093.49694869","","mattoni","0","0","0","0","007559","1.82","[232/1, 00114, 00430, 00517, 00449]","[00114SP0116, 00114SP0117, 00114SP0118]"
"STAEBOLD01007560","sponde","STAE","assente","50.0000000000955","Plotting","no","0","0","generalizzata","nulla","BOLD01","sponda sotto ponte","leggero","pubblica","STAEBOLD01007560","non rilevato","5035283.07207291","0","2311090.42110461","","pietra","0","0","0","0","007560","4.46","[232/1, 00114, 00430, 00517, 00449]","[00114SP0117, 00114SP0118, 00114SP0119]"
"STAEBOLD01007561","sponde","STAE","assente","50.0000000003334","Plotting","no","0","0","generalizzata","nulla","BOLD01","sponda","leggero","pubblica","STAEBOLD01007561","non rilevato","5035284.41184342","0","2311088.6234263","","pietra","1","0","0","0","007561","1.94","[232/1, 00114, 00430, 00517, 00449]","[00114SP0118, 00114SP0119, 00114SP0120]"
"STAEBOLD01007562","sponde","STAE","assente","49.9999999997249","Plotting","no","0","0","generalizzata","nulla","BOLD01","sponda","leggero","privata","STAEBOLD01007562","non rilevato","5035289.84091347","0","2311081.63886882","","pietra","1","0","0","1","007562","10.36","[232/1, 00113, 00114, 00430, 00517, 00449]","[00113SP0083, 00114SP0119, 00114SP0120]"
"STAEGRAN10007563","sponde","STAE","assente","50.0000000001099","Plotting","no","0","1","generalizzata","nulla","GRAN10","sponda","leggero","pubblica","STAEGRAN10007563","non rilevato","5035485.49739942","0","2311272.70403593","","pietra","0","0","0","0","007563","8.91","[232/1, 00114, 00430, 00517, 00449]","[00114SP0001]"
"STAEGRAN10007564","sponde","STAE","assente","50.0000000002148","Plotting","no","0","0","puntuale","nulla","GRAN10","riva d'acqua","medio","pubblica","STAEGRAN10007564","non rilevato","5035491.98628794","0","2311261.69531783","","pietra","0","0","0","0","007564","16.59","[232/1, 00430, 00517, 00449]","[]"
"STAEGRAN10007565","sponde","STAE","assente","50.0000000001664","Plotting","no","0","0","nulla","nulla","GRAN10","sponda","assente","pubblica","STAEGRAN10007565","non rilevato","5035499.73496067","0","2311248.7487355","pontile ACTV","pietra","0","1","0","0","007565","9.86","[232/1, 00430, 00517, 00449]","[]"
"STAEGRAN10007566","sponde","STAE","assente","50.0000000001213","Plotting","si","0","0","nulla","nulla","GRAN10","sponda","assente","privata","STAEGRAN10007566","non rilevato","5035506.43381322","0","2311237.08031894","pontile ACTV","pietra","0","0","0","0","007566","20.74","[232/1, 00430, 00517, 00449]","[]"
"STAEGRAN10007567","sponde","STAE","assente","50.0000000000074","Plotting","si","0","0","puntuale diffusa","nulla","GRAN10","sponda","medio","privata","STAEGRAN10007567","non rilevato","5035516.58207492","0","2311221.87426937","","pietra","1","0","0","0","007567","20.03","[232/1, 00430, 00517, 00449]","[]"
"STAEGRAN10007568","sponde","STAE","assente","50.0000000002596","Plotting","si","0","0","puntuale","nulla","GRAN10","sponda","medio","privata","STAEGRAN10007568","non rilevato","5035521.5912169","0","2311211.57472712","","composito","0","0","0","0","007568","2.56","[232/1, 00430, 00517, 00449]","[]"
"STAEGRAN10007569","sponde","STAE","assente","49.9999999999412","Plotting","si","0","0","generalizzata","nulla","GRAN10","sponda","leggero","privata","STAEGRAN10007569","non rilevato","5035525.75050446","0","2311202.63581295","","pietra","0","0","0","1","007569","16.92","[232/1, 00430, 00517, 00449]","[]"
"STAEGRAN10007570","sponde","STAE","assente","50.0000000001505","Plotting","si","0","0","generalizzata","nulla","GRAN10","sponda","leggero","privata","STAEGRAN10007570","non rilevato","5035532.73930735","0","2311186.89375839","2 riva d'acqua","pietra","0","0","0","0","007570","17.45","[232/1, 00113, 00430, 00517, 00449]","[00113SP0002]"
"STAEMEGI02007571","sponde","STAE","leggero","49.9999999997825","Plotting","si","0","0","generalizzata","puntuale","MEGI02","sponda","grave","privata","STAEMEGI02007571","non rilevato","5035385.57451524","0","2311091.06431055","","composito","0","0","0","0","007571","5.35","[232/1, 00113, 00430, 00517, 00449]","[00113SP0030, 00113SP0062, 00113SP0064]"
"STAEMEGI02007572","sponde","STAE","grave","49.999999999862","Plotting","no","0","0","generalizzata","puntuale diffusa","MEGI02","sponda","medio","privata","STAEMEGI02007572","non rilevato","5035381.15527222","0","2311095.07197871","Tiranti","mattoni","1","0","0","0","007572","6.56","[232/1, 00113, 00430, 00517, 00449]","[00113SP0062, 00113SP0064, 00113SP0065]"
"STAEMEGI02007573","sponde","STAE","leggero","49.9999999998285","Plotting","no","0","0","generalizzata","generalizzata","MEGI02","sponda","medio","privata","STAEMEGI02007573","non rilevato","5035376.26610968","0","2311099.6486368","","pietra","1","0","0","1","007573","6.82","[232/1, 00113, 00430, 00517, 00449]","[00113SP0064, 00113SP0065, 00113SP0067]"
"STAEMEGI02007574","sponde","STAE","assente","50.0000000000099","Plotting","no","0","0","generalizzata","nulla","MEGI02","riva d'acqua","leggero","pubblica","STAEMEGI02007574","non rilevato","5035373.25662517","0","2311102.57604873","","pietra","1","1","1","0","007574","1.57","[232/1, 00113, 00430, 00517, 00449]","[00113SP0065, 00113SP0067, 00113SP0068]"
"STAEMEGI02007575","sponde","STAE","assente","50.0000000001779","Plotting","si","0","0","generalizzata","nulla","MEGI02","sponda","leggero","privata","STAEMEGI02007575","non rilevato","5035368.09750888","0","2311107.92785251","","composito","1","0","0","0","007575","13.27","[232/1, 00113, 00430, 00517, 00449]","[00113SP0067, 00113SP0068, 00113SP0069]"
"STAEMEGI02007576","sponde","STAE","non rilevato","49.9999999999674","Plotting","si","0","0","nulla","nulla","MEGI02","sponda","non rilevato","privata","STAEMEGI02007576","non rilevato","5035360.83875224","0","2311110.38522929","","pietra","0","0","0","3","007576","22.5","[232/1, 00113, 00430, 00517, 00449]","[00113SP0068, 00113SP0069, 00113SP0195]"
"STAEMEGI02007577","sponde","STAE","non rilevato","50.0000000000796","Plotting","no","0","0","non rilevato","nulla","MEGI02","sponda","medio","privata","STAEMEGI02007577","non rilevato","5035331.55376847","0","2311087.89775796","","calcestruzzo","0","0","0","0","007577","22.1","[232/1, 00113, 00430, 00517]","[00113SP0073, 00113SP0075, 00113SP0195]"
"STAEMEGI02007578","sponde","STAE","non rilevato","49.9999999999697","Plotting","si","0","0","nulla","nulla","MEGI02","sponda","non rilevato","privata","STAEMEGI02007578","non rilevato","5035319.22588011","0","2311080.45141157","materiale pietra+calcestruzzo","pietra","0","0","0","1","007578","11","[232/1, 00113, 00430, 00517]","[00113SP0073, 00113SP0075, 00113SP0078]"
"STAEMEGI02007579","sponde","STAE","assente","50.0000000001659","Plotting","si","0","0","nulla","nulla","MEGI02","sponda","assente","privata","STAEMEGI02007579","non rilevato","5035314.37671073","0","2311077.59821572","","pietra","0","0","0","0","007579","3.56","[232/1, 00113, 00430, 00517]","[00113SP0075, 00113SP0078, 00113SP0081]"
"STAEMEGI02007580","sponde","STAE","assente","50.0000000000113","Plotting","no","0","0","generalizzata","nulla","MEGI02","sponda","medio","privata","STAEMEGI02007580","non rilevato","5035305.97814932","0","2311072.0979798","","pietra","0","0","0","0","007580","13.34","[232/1, 00113, 00430, 00517]","[00113SP0078, 00113SP0081, 00113SP0083]"
"STAEMEGI02008891","sponde","STAE","non rilevato","49.999999999802","NR","no","999","999","non rilevato","non rilevato","MEGI02","sponda sotto ponte","non rilevato","non definita","STAEMEGI02008891","non rilevato","5035345.02146159","999","2311096.47383797","Non censita","non rilevato","999","0","999","999","008891","3.81","[232/1, 00113, 00430, 00517]","[00113SP0069, 00113SP0073, 00113SP0195]"
"STAEMEGI03007581","sponde","STAE","assente","49.9999999996851","Plotting","si","0","0","nulla","nulla","MEGI03","sponda","leggero","privata","STAEMEGI03007581","non rilevato","5035296.49977287","0","2311073.09577373","","pietra","1","0","0","1","007581","14.67","[232/1, 00113, 00114, 00430, 00517, 00449]","[00113SP0081, 00113SP0083, 00114SP0120]"
"STAEMOCE01007582","sponde","STAE","assente","49.9999999997645","Plotting","no","0","0","generalizzata","nulla","MOCE01","sponda","leggero","pubblica","STAEMOCE01007582","non rilevato","5035479.6484013","0","2311274.35328209","","pietra","0","0","0","0","007582","8.39","[232/1, 00114, 00430, 00517, 00449]","[00114SP0001, 00114SP0002]"
"STAEMOCE01007583","sponde","STAE","assente","50.0000000002627","Plotting","no","0","0","generalizzata","nulla","MOCE01","riva d'acqua","leggero","pubblica","STAEMOCE01007583","non rilevato","5035474.74924048","0","2311271.35165408","","pietra","0","0","1","0","007583","3.78","[232/1, 00114, 00430, 00517, 00449]","[00114SP0001, 00114SP0002, 00114SP0003]"
"STAEMOCE01007584","sponde","STAE","assente","50.0000000002005","Plotting","no","0","0","generalizzata","nulla","MOCE01","sponda","leggero","pubblica","STAEMOCE01007584","non rilevato","5035469.55013103","0","2311267.68208139","Elementi in pietra d'istria addossati esterno","pietra","1","0","0","0","007584","8.26","[232/1, 00114, 00430, 00517, 00449]","[00114SP0002, 00114SP0003, 00114SP0004]"
"STAEMOCE01007585","sponde","STAE","assente","50.0000000002234","Plotting","no","0","0","generalizzata","nulla","MOCE01","sponda sotto ponte","leggero","pubblica","STAEMOCE01007585","non rilevato","5035465.80077326","0","2311265.02679508","","pietra","0","0","0","0","007585","3.1","[232/1, 00114, 00517, 00449]","[00114SP0003, 00114SP0004, 00114SP0005]"
"STAEMOCE01007586","sponde","STAE","assente","50.0000000001271","Plotting","no","0","0","generalizzata","nulla","MOCE01","sponda","leggero","privata","STAEMOCE01007586","non rilevato","5035456.69233345","0","2311258.61122754","","pietra","0","0","0","2","007586","17.06","[232/1, 00114, 00517, 00449]","[00114SP0004, 00114SP0005]"
"STAEMOCE01007587","sponde","STAE","assente","49.9999999999933","Plotting","no","0","0","generalizzata","nulla","MOCE01","sponda","leggero","privata","STAEMOCE01007587","non rilevato","5035440.69507362","0","2311245.90378591","Porta d'acqua","mattoni","0","0","0","1","007587","3.62","[232/1, 00114, 00517, 00449]","[00114SP0144]"
"STAEMOCE01007588","sponde","STAE","assente","50.0000000003092","Plotting","no","0","0","generalizzata","nulla","MOCE01","sponda","leggero","privata","STAEMOCE01007588","non rilevato","5035435.29599843","0","2311241.52503737","","pietra","0","0","0","0","007588","6.34","[232/1, 00114, 00517, 00449]","[00114SP0190]"
"STAEMOCE01007589","sponde","STAE","leggero","50.0000000000484","Plotting","no","0","0","generalizzata","puntuale","MOCE01","sponda","leggero","privata","STAEMOCE01007589","non rilevato","5035444.7543783","0","2311249.19403199","","composito","0","0","0","0","007589","1.63","[232/1, 00114, 00517, 00449]","[00114SP0007, 00114SP0008, 00114SP0188]"
"STAEMOCE01007590","sponde","STAE","assente","50.0000000001123","Plotting","no","0","0","generalizzata","nulla","MOCE01","sponda","leggero","privata","STAEMOCE01007590","non rilevato","5035433.68627416","0","2311238.68008775","","pietra","0","0","0","0","007590","6.05","[232/1, 00114, 00517, 00449]","[00114SP0147, 00114SP0148]"
"STAEMOCE01007591","sponde","STAE","assente","49.9999999997033","Plotting","no","0","0","generalizzata","nulla","MOCE01","sponda","leggero","privata","STAEMOCE01007591","non rilevato","5035430.34684618","0","2311237.87195714","","composito","1","0","1","0","007591","5.93","[232/1, 00114, 00517, 00449]","[00114SP0147, 00114SP0148, 00114SP0149]"
"STAEMOCE01007592","sponde","STAE","assente","50.0000000000928","Plotting","no","0","0","generalizzata","nulla","MOCE01","riva d'acqua","leggero","pubblica","STAEMOCE01007592","non rilevato","5035426.74746271","0","2311234.49100252","","pietra","0","0","0","0","007592","1.06","[232/1, 00114, 00517, 00449]","[00114SP0148, 00114SP0149, 00114SP0152]"
"STAEMOCE01007593","sponde","STAE","assente","50.0000000002068","Plotting","si","0","0","generalizzata","nulla","MOCE01","sponda","leggero","privata","STAEMOCE01007593","non rilevato","5035423.13808097","0","2311230.73896751","Porta d'acqua","pietra","0","0","0","0","007593","9.43","[232/1, 00114, 00517, 00449]","[00114SP0149, 00114SP0152, 00114SP0153]"
"STAEMOCE01007594","sponde","STAE","assente","50.0000000000515","Plotting","no","0","0","generalizzata","nulla","MOCE01","sponda","leggero","pubblica","STAEMOCE01007594","non rilevato","5035417.29908113","0","2311225.32119389","","pietra","0","0","0","0","007594","5.53","[232/1, 00114, 00517, 00449]","[00114SP0152, 00114SP0153]"
